OG	K	P	FDR_P	interpretation
17560	0.86	0.7129	0.951961252181	nonsignificant
11183	1.11	0.7132	0.952177286822	nonsignificant
14440	1.09	0.7134	0.952259755861	nonsignificant
12251	1.05	0.7142	0.953142929097	nonsignificant
11064	0.97	0.7146	0.953287207277	nonsignificant
15603	0.9	0.715	0.953287207277	nonsignificant
15666	5.2	0.7148	0.953287207277	nonsignificant
18155	1.05	0.7149	0.953287207277	nonsignificant
18970	0.9	0.7148	0.953287207277	nonsignificant
16610	1.16	0.7153	0.953502650929	nonsignificant
10980	0.93	0.7158	0.953984561811	nonsignificant
13098	1.09	0.7161	0.954199787234	nonsignificant
16627	0.59	0.7164	0.954414929414	nonsignificant
10954	1.02	0.7169	0.954464769439	nonsignificant
10976	1.06	0.7181	0.954464769439	nonsignificant
12146	1.11	0.7169	0.954464769439	nonsignificant
13447	1.05	0.718	0.954464769439	nonsignificant
13588	1.33	0.7179	0.954464769439	nonsignificant
13961	1.03	0.7177	0.954464769439	nonsignificant
13984	1.04	0.7177	0.954464769439	nonsignificant
15940	1.16	0.7172	0.954464769439	nonsignificant
16016	1.05	0.7174	0.954464769439	nonsignificant
17542	0.94	0.717	0.954464769439	nonsignificant
18091	0.83	0.7175	0.954464769439	nonsignificant
19752	1.07	0.718	0.954464769439	nonsignificant
13788	0.96	0.7183	0.954546431327	nonsignificant
15913	1.05	0.7186	0.954760925747	nonsignificant
16327	0.47	0.7191	0.955241014269	nonsignificant
11504	1.14	0.7196	0.955331278891	nonsignificant
12186	1.06	0.72	0.955331278891	nonsignificant
13809	1.03	0.72	0.955331278891	nonsignificant
16422	1.21	0.7199	0.955331278891	nonsignificant
16684	0.96	0.7195	0.955331278891	nonsignificant
17974	1.04	0.7198	0.955331278891	nonsignificant
12294	0.9	0.7202	0.955370071168	nonsignificant
14410	1.09	0.7208	0.955370071168	nonsignificant
14669	1.07	0.7208	0.955370071168	nonsignificant
15148	1.06	0.7204	0.955370071168	nonsignificant
15509	0.98	0.7205	0.955370071168	nonsignificant
16131	0.97	0.721	0.955370071168	nonsignificant
18956	0.92	0.7209	0.955370071168	nonsignificant
12652	1.15	0.7233	0.957997424068	nonsignificant
13815	1.51	0.7234	0.957997424068	nonsignificant
16551	0.9	0.7233	0.957997424068	nonsignificant
14300	1.04	0.7236	0.958078108783	nonsignificant
14435	1.04	0.7242	0.958135932399	nonsignificant
14786	1.06	0.7239	0.958135932399	nonsignificant
18104	0.88	0.7242	0.958135932399	nonsignificant
19636	1.16	0.7242	0.958135932399	nonsignificant
16119	0.97	0.7244	0.958164810904	nonsignificant
17739	1.22	0.7245	0.958164810904	nonsignificant
12962	1.04	0.7253	0.958854672808	nonsignificant
14243	0.96	0.7252	0.958854672808	nonsignificant
19262	1.1	0.7255	0.958935053722	nonsignificant
12414	0.96	0.726	0.959043911793	nonsignificant
13065	0.97	0.726	0.959043911793	nonsignificant
15719	1.06	0.7258	0.959043911793	nonsignificant
13863	1.05	0.7266	0.959468545141	nonsignificant
15629	0.97	0.7265	0.959468545141	nonsignificant
11943	0.97	0.7272	0.959525148439	nonsignificant
14309	1.05	0.7271	0.959525148439	nonsignificant
15247	0.97	0.7271	0.959525148439	nonsignificant
19319	1.18	0.7272	0.959525148439	nonsignificant
15089	0.96	0.7275	0.959553417576	nonsignificant
16660	0.96	0.7275	0.959553417576	nonsignificant
16203	0.91	0.7282	0.960292840735	nonsignificant
17112	1.09	0.7285	0.960504593301	nonsignificant
15526	0.96	0.7294	0.961507194795	nonsignificant
12248	1.05	0.7301	0.962061763581	nonsignificant
15169	0.93	0.7301	0.962061763581	nonsignificant
15632	0.95	0.7307	0.962668253968	nonsignificant
11916	0.95	0.7312	0.963142791587	nonsignificant
13420	0.93	0.7316	0.963301299694	nonsignificant
16284	1.06	0.7315	0.963301299694	nonsignificant
17107	1.4	0.7319	0.96351215364	nonsignificant
12455	0.93	0.7326	0.963776097747	nonsignificant
14841	1.03	0.7328	0.963776097747	nonsignificant
17172	0.97	0.7327	0.963776097747	nonsignificant
19206	0.95	0.7326	0.963776097747	nonsignificant
19316	1.05	0.7325	0.963776097747	nonsignificant
12433	1.09	0.7331	0.963802652672	nonsignificant
14964	0.94	0.7331	0.963802652672	nonsignificant
15911	0.86	0.7336	0.964092025944	nonsignificant
17709	1.09	0.7335	0.964092025944	nonsignificant
11749	0.96	0.7341	0.964171208079	nonsignificant
14429	1.08	0.7345	0.964171208079	nonsignificant
14695	1.15	0.7342	0.964171208079	nonsignificant
14895	1.06	0.7344	0.964171208079	nonsignificant
15293	1.04	0.7345	0.964171208079	nonsignificant
16708	1.03	0.7339	0.964171208079	nonsignificant
18180	1.1	0.7347	0.964250009526	nonsignificant
11121	1.04	0.7356	0.96446	nonsignificant
11378	0.3	0.7356	0.96446	nonsignificant
13177	1.04	0.7357	0.96446	nonsignificant
15403	0.95	0.7356	0.96446	nonsignificant
17746	0.0	0.7356	0.96446	nonsignificant
18315	0.92	0.7351	0.96446	nonsignificant
12158	0.96	0.736	0.964669710807	nonsignificant
14134	1.09	0.7365	0.965141430474	nonsignificant
18078	0.92	0.7368	0.965350931913	nonsignificant
12492	0.94	0.7374	0.965402622577	nonsignificant
14405	0.94	0.7374	0.965402622577	nonsignificant
17517	0.93	0.7373	0.965402622577	nonsignificant
18738	2.53	0.7374	0.965402622577	nonsignificant
15160	1.05	0.7376	0.965480980429	nonsignificant
15647	0.96	0.7378	0.965506761633	nonsignificant
18113	1.05	0.7379	0.965506761633	nonsignificant
13609	0.89	0.7386	0.966239156855	nonsignificant
16857	1.09	0.7393	0.96697127397	nonsignificant
16411	0.98	0.7397	0.967310801063	nonsignificant
10409	1.04	0.7412	0.968338560363	nonsignificant
11638	1.04	0.7433	0.968338560363	nonsignificant
11985	0.93	0.7433	0.968338560363	nonsignificant
12463	1.02	0.742	0.968338560363	nonsignificant
12852	0.94	0.7439	0.968338560363	nonsignificant
13120	1.04	0.7434	0.968338560363	nonsignificant
13551	1.06	0.7422	0.968338560363	nonsignificant
13592	1.06	0.7428	0.968338560363	nonsignificant
13829	0.97	0.7429	0.968338560363	nonsignificant
13833	0.93	0.7432	0.968338560363	nonsignificant
14019	1.07	0.744	0.968338560363	nonsignificant
14428	0.9	0.7433	0.968338560363	nonsignificant
14716	1.04	0.7421	0.968338560363	nonsignificant
14844	1.12	0.7435	0.968338560363	nonsignificant
15118	0.91	0.7412	0.968338560363	nonsignificant
15175	0.94	0.7408	0.968338560363	nonsignificant
16176	1.03	0.7426	0.968338560363	nonsignificant
16752	1.06	0.7431	0.968338560363	nonsignificant
16776	0.91	0.7413	0.968338560363	nonsignificant
17501	1.08	0.7436	0.968338560363	nonsignificant
18005	1.04	0.7432	0.968338560363	nonsignificant
18471	1.07	0.7429	0.968338560363	nonsignificant
18482	1.06	0.7435	0.968338560363	nonsignificant
18723	1.34	0.7439	0.968338560363	nonsignificant
19079	0.91	0.7433	0.968338560363	nonsignificant
15772	1.11	0.7444	0.96862332389	nonsignificant
15990	1.03	0.7445	0.96862332389	nonsignificant
14916	0.93	0.7447	0.968700585347	nonsignificant
16415	0.96	0.7452	0.969167981877	nonsignificant
13539	0.91	0.7455	0.969322211738	nonsignificant
16109	0.92	0.7456	0.969322211738	nonsignificant
14607	1.26	0.7463	0.970049188679	nonsignificant
11656	1.09	0.7465	0.970126108281	nonsignificant
10367	0.96	0.7468	0.970149952857	nonsignificant
17331	1.06	0.7467	0.970149952857	nonsignificant
17403	1.06	0.7471	0.970356693062	nonsignificant
12488	1.1	0.7474	0.970563355325	nonsignificant
15432	0.96	0.7493	0.972847286091	nonsignificant
10638	1.05	0.7504	0.973068009033	nonsignificant
12679	0.97	0.7506	0.973068009033	nonsignificant
13449	0.96	0.7504	0.973068009033	nonsignificant
13627	0.94	0.7499	0.973068009033	nonsignificant
13678	1.12	0.7505	0.973068009033	nonsignificant
14117	1.03	0.7499	0.973068009033	nonsignificant
14473	1.13	0.7505	0.973068009033	nonsignificant
16821	0.94	0.7501	0.973068009033	nonsignificant
16391	1.1	0.7509	0.973090688488	nonsignificant
18101	1.06	0.7509	0.973090688488	nonsignificant
14701	0.95	0.7515	0.973631515607	nonsignificant
16208	0.93	0.7516	0.973631515607	nonsignificant
10424	0.97	0.7524	0.973935287486	nonsignificant
12631	1.11	0.7524	0.973935287486	nonsignificant
13487	1.04	0.7523	0.973935287486	nonsignificant
14338	1.03	0.7522	0.973935287486	nonsignificant
13069	1.05	0.7541	0.975219617045	nonsignificant
14909	1.03	0.7541	0.975219617045	nonsignificant
17933	1.05	0.7537	0.975219617045	nonsignificant
17936	0.96	0.754	0.975219617045	nonsignificant
18361	0.94	0.754	0.975219617045	nonsignificant
15190	0.93	0.7545	0.975553772523	nonsignificant
18673	0.76	0.7548	0.975758528805	nonsignificant
12344	1.04	0.7553	0.976038585631	nonsignificant
14026	1.09	0.7553	0.976038585631	nonsignificant
11137	1.07	0.7559	0.976081555764	nonsignificant
11363	1.13	0.7557	0.976081555764	nonsignificant
11479	0.94	0.7555	0.976081555764	nonsignificant
12426	0.11	0.7558	0.976081555764	nonsignificant
13097	1.02	0.7562	0.976092119057	nonsignificant
13785	1.08	0.7569	0.976092119057	nonsignificant
13852	0.96	0.7561	0.976092119057	nonsignificant
15374	0.94	0.7566	0.976092119057	nonsignificant
15528	1.11	0.7567	0.976092119057	nonsignificant
16042	1.05	0.7569	0.976092119057	nonsignificant
16117	9.93	0.7566	0.976092119057	nonsignificant
12602	0.95	0.7579	0.977198783455	nonsignificant
12952	0.96	0.7588	0.978176122754	nonsignificant
16093	1.31	0.7593	0.978637549111	nonsignificant
12616	0.97	0.7598	0.978861462229	nonsignificant
14727	0.96	0.7597	0.978861462229	nonsignificant
15800	1.06	0.7599	0.978861462229	nonsignificant
15838	0.94	0.7603	0.979193624977	nonsignificant
12651	0.94	0.7606	0.979342608858	nonsignificant
18963	0.95	0.7607	0.979342608858	nonsignificant
16223	0.97	0.7611	0.979674495516	nonsignificant
14931	0.96	0.7615	0.980006258173	nonsignificant
10496	0.93	0.7624	0.980560481613	nonsignificant
13952	1.03	0.7621	0.980560481613	nonsignificant
15942	0.89	0.7625	0.980560481613	nonsignificant
16128	0.93	0.7625	0.980560481613	nonsignificant
16247	1.08	0.7629	0.980891769317	nonsignificant
12975	0.89	0.7637	0.980950447427	nonsignificant
13206	0.95	0.7638	0.980950447427	nonsignificant
13712	0.91	0.7631	0.980950447427	nonsignificant
15285	1.06	0.7634	0.980950447427	nonsignificant
17031	0.97	0.7638	0.980950447427	nonsignificant
17762	0.96	0.7633	0.980950447427	nonsignificant
17783	1.03	0.7641	0.981152823858	nonsignificant
11223	1.03	0.7647	0.981486971897	nonsignificant
12688	0.96	0.7652	0.981486971897	nonsignificant
12855	0.91	0.7651	0.981486971897	nonsignificant
13907	0.98	0.7649	0.981486971897	nonsignificant
14718	0.97	0.7646	0.981486971897	nonsignificant
16798	1.04	0.7653	0.981486971897	nonsignificant
18121	1.06	0.7654	0.981486971897	nonsignificant
18576	0.94	0.7655	0.981486971897	nonsignificant
16368	0.94	0.7657	0.981506269767	nonsignificant
17158	1.03	0.7658	0.981506269767	nonsignificant
17714	1.11	0.7664	0.982092559524	nonsignificant
14850	0.96	0.7673	0.983062990515	nonsignificant
12109	2.07	0.7677	0.983392580885	nonsignificant
17559	1.18	0.768	0.983593976576	nonsignificant
15607	1.03	0.7683	0.983795297398	nonsignificant
11876	0.96	0.7688	0.984252592455	nonsignificant
14135	0.96	0.7691	0.984453716091	nonsignificant
10730	1.06	0.7695	0.984599832838	nonsignificant
13163	0.98	0.7694	0.984599832838	nonsignificant
17446	0.93	0.7708	0.98608007428	nonsignificant
18997	1.1	0.7714	0.98666442629	nonsignificant
13192	0.69	0.7721	0.987193188567	nonsignificant
14624	1.03	0.7721	0.987193188567	nonsignificant
13738	0.95	0.7723	0.987210315399	nonsignificant
16502	0.91	0.7724	0.987210315399	nonsignificant
12181	0.94	0.7732	0.987683070647	nonsignificant
15033	0.96	0.7732	0.987683070647	nonsignificant
17415	1.08	0.7731	0.987683070647	nonsignificant
13264	1.09	0.7742	0.988538306153	nonsignificant
14226	1.08	0.7742	0.988538306153	nonsignificant
18792	1.09	0.7743	0.988538306153	nonsignificant
14099	1.17	0.7745	0.988610431721	nonsignificant
10870	0.97	0.7748	0.988627005001	nonsignificant
12104	1.06	0.7747	0.988627005001	nonsignificant
16386	1.05	0.7752	0.988954222222	nonsignificant
14978	0.94	0.7754	0.989026217367	nonsignificant
12719	1.15	0.7767	0.989967264657	nonsignificant
13095	1.03	0.7766	0.989967264657	nonsignificant
13538	0.93	0.777	0.989967264657	nonsignificant
15963	1.22	0.7769	0.989967264657	nonsignificant
16217	1.02	0.7769	0.989967264657	nonsignificant
16628	0.96	0.7767	0.989967264657	nonsignificant
13786	0.96	0.7772	0.99003897929	nonsignificant
17390	1.08	0.7781	0.991002200037	nonsignificant
13660	1.04	0.7786	0.99139979671	nonsignificant
14778	1.05	0.7787	0.99139979671	nonsignificant
17639	1.07	0.7799	0.992560705708	nonsignificant
17775	1.07	0.7799	0.992560705708	nonsignificant
14870	0.94	0.7805	0.993140838567	nonsignificant
17581	1.07	0.7808	0.993339095106	nonsignificant
11389	0.95	0.7813	0.993791672821	nonsignificant
13724	0.91	0.7823	0.994696327058	nonsignificant
14448	1.02	0.7823	0.994696327058	nonsignificant
17864	1.05	0.7829	0.995275530541	nonsignificant
17224	1.21	0.7833	0.995600313653	nonsignificant
14306	0.97	0.7842	0.996376576909	nonsignificant
19280	1.05	0.7841	0.996376576909	nonsignificant
13488	0.97	0.7845	0.996390210177	nonsignificant
14018	0.96	0.7845	0.996390210177	nonsignificant
10669	0.98	0.785	0.99678472171	nonsignificant
12841	0.23	0.7851	0.99678472171	nonsignificant
14570	0.37	0.7859	0.997375944004	nonsignificant
16825	0.75	0.786	0.997375944004	nonsignificant
16882	1.03	0.7858	0.997375944004	nonsignificant
14694	0.95	0.7864	0.997516037562	nonsignificant
17261	0.93	0.7863	0.997516037562	nonsignificant
12809	1.07	0.7867	0.997712868189	nonsignificant
10315	0.95	0.7878	0.998005553512	nonsignificant
11112	0.95	0.7873	0.998005553512	nonsignificant
14434	0.96	0.7878	0.998005553512	nonsignificant
15923	1.08	0.7873	0.998005553512	nonsignificant
16777	0.7	0.7877	0.998005553512	nonsignificant
17931	0.95	0.7878	0.998005553512	nonsignificant
19080	0.95	0.7888	0.999088656003	nonsignificant
14082	0.96	0.7895	0.999791452206	nonsignificant
10261	0.97	1.0	1.0	nonsignificant
10295	1.52	1.0	1.0	nonsignificant
10338	1.01	1.0	1.0	nonsignificant
10437	1.03	0.8425	1.0	nonsignificant
10470	17.53	1.0	1.0	nonsignificant
10477	0.91	1.0	1.0	nonsignificant
10485	1.03	0.9335	1.0	nonsignificant
10503	0.99	0.911	1.0	nonsignificant
10506	1.01	1.0	1.0	nonsignificant
10530	0.99	0.9556	1.0	nonsignificant
10560	0.98	0.9214	1.0	nonsignificant
10568	1.0	1.0	1.0	nonsignificant
10598	0.99	0.9538	1.0	nonsignificant
10631	1.01	1.0	1.0	nonsignificant
10640	1.03	0.7955	1.0	nonsignificant
10660	1.02	1.0	1.0	nonsignificant
10666	1.03	1.0	1.0	nonsignificant
10670	0.91	1.0	1.0	nonsignificant
10672	0.97	0.8601	1.0	nonsignificant
10676	11.24	1.0	1.0	nonsignificant
10683	9.53	1.0	1.0	nonsignificant
10691	1.7	1.0	1.0	nonsignificant
10693	1.62	1.0	1.0	nonsignificant
10698	1.08	1.0	1.0	nonsignificant
10720	20.8	1.0	1.0	nonsignificant
10735	1.02	1.0	1.0	nonsignificant
10742	0.0	1.0	1.0	nonsignificant
10747	1.04	0.7915	1.0	nonsignificant
10751	1.0	1.0	1.0	nonsignificant
10756	0.96	0.8547	1.0	nonsignificant
10757	2.29	1.0	1.0	nonsignificant
10774	0.99	1.0	1.0	nonsignificant
10775	1.05	0.8698	1.0	nonsignificant
10780	1.18	1.0	1.0	nonsignificant
10781	18.95	1.0	1.0	nonsignificant
10782	5.89	1.0	1.0	nonsignificant
10795	1.05	0.7904	1.0	nonsignificant
10800	0.77	1.0	1.0	nonsignificant
10805	1.72	1.0	1.0	nonsignificant
10811	18.87	1.0	1.0	nonsignificant
10820	13.04	1.0	1.0	nonsignificant
10838	0.95	1.0	1.0	nonsignificant
10846	0.99	1.0	1.0	nonsignificant
10851	14.25	1.0	1.0	nonsignificant
10852	0.09	1.0	1.0	nonsignificant
10855	0.48	1.0	1.0	nonsignificant
10860	1.03	1.0	1.0	nonsignificant
10871	2.24	1.0	1.0	nonsignificant
10874	1.0	1.0	1.0	nonsignificant
10875	12.64	1.0	1.0	nonsignificant
10876	11.8	1.0	1.0	nonsignificant
10879	0.99	1.0	1.0	nonsignificant
10886	1.07	0.8354	1.0	nonsignificant
10928	0.98	0.8783	1.0	nonsignificant
10941	0.94	1.0	1.0	nonsignificant
10972	14.06	1.0	1.0	nonsignificant
10990	5.93	1.0	1.0	nonsignificant
10994	11.6	1.0	1.0	nonsignificant
11002	1.05	1.0	1.0	nonsignificant
11021	1.0	0.9892	1.0	nonsignificant
11022	0.97	0.8345	1.0	nonsignificant
11027	10.52	1.0	1.0	nonsignificant
11034	1.06	1.0	1.0	nonsignificant
11036	7.88	1.0	1.0	nonsignificant
11039	1.01	0.9644	1.0	nonsignificant
11042	1.01	1.0	1.0	nonsignificant
11052	10.43	1.0	1.0	nonsignificant
11056	1.01	0.9274	1.0	nonsignificant
11081	0.93	0.7978	1.0	nonsignificant
11085	16.84	1.0	1.0	nonsignificant
11099	1.02	0.8995	1.0	nonsignificant
11119	1.03	0.8969	1.0	nonsignificant
11122	0.98	0.8749	1.0	nonsignificant
11130	1.02	0.9038	1.0	nonsignificant
11132	1.03	0.8588	1.0	nonsignificant
11159	1.0	1.0	1.0	nonsignificant
11162	1.0	1.0	1.0	nonsignificant
11170	10.25	1.0	1.0	nonsignificant
11180	1.04	1.0	1.0	nonsignificant
11184	1.0	1.0	1.0	nonsignificant
11185	0.91	0.7903	1.0	nonsignificant
11206	1.1	1.0	1.0	nonsignificant
11208	0.97	0.886	1.0	nonsignificant
11219	1.07	1.0	1.0	nonsignificant
11242	1.32	1.0	1.0	nonsignificant
11245	0.97	0.8377	1.0	nonsignificant
11250	1.86	0.8637	1.0	nonsignificant
11253	0.98	1.0	1.0	nonsignificant
11264	0.97	0.8328	1.0	nonsignificant
11267	15.83	1.0	1.0	nonsignificant
11284	0.94	0.8331	1.0	nonsignificant
11295	0.94	1.0	1.0	nonsignificant
11299	1.85	1.0	1.0	nonsignificant
11310	8.65	1.0	1.0	nonsignificant
11311	0.95	1.0	1.0	nonsignificant
11314	1.24	1.0	1.0	nonsignificant
11333	1.09	1.0	1.0	nonsignificant
11341	0.97	0.8738	1.0	nonsignificant
11343	0.97	0.9028	1.0	nonsignificant
11346	3.42	1.0	1.0	nonsignificant
11347	2.12	1.0	1.0	nonsignificant
11364	3.64	1.0	1.0	nonsignificant
11367	1.03	1.0	1.0	nonsignificant
11374	2.0	1.0	1.0	nonsignificant
11386	0.33	1.0	1.0	nonsignificant
11400	0.95	1.0	1.0	nonsignificant
11401	7.79	1.0	1.0	nonsignificant
11405	0.2	1.0	1.0	nonsignificant
11418	0.96	0.8743	1.0	nonsignificant
11419	4.6	1.0	1.0	nonsignificant
11421	1.01	1.0	1.0	nonsignificant
11424	14.41	1.0	1.0	nonsignificant
11426	0.97	0.8861	1.0	nonsignificant
11437	1.0	1.0	1.0	nonsignificant
11440	2.33	1.0	1.0	nonsignificant
11445	1.41	1.0	1.0	nonsignificant
11451	1.01	0.9038	1.0	nonsignificant
11468	1.27	1.0	1.0	nonsignificant
11470	0.97	0.831	1.0	nonsignificant
11485	1.0	0.9759	1.0	nonsignificant
11491	1.03	0.8047	1.0	nonsignificant
11499	0.98	1.0	1.0	nonsignificant
11502	50.0	1.0	1.0	nonsignificant
11513	33.95	1.0	1.0	nonsignificant
11518	1.0	1.0	1.0	nonsignificant
11525	12.11	1.0	1.0	nonsignificant
11538	1.02	0.9513	1.0	nonsignificant
11543	0.95	1.0	1.0	nonsignificant
11548	9.04	1.0	1.0	nonsignificant
11553	1.01	1.0	1.0	nonsignificant
11554	0.99	1.0	1.0	nonsignificant
11559	0.83	1.0	1.0	nonsignificant
11561	2.03	1.0	1.0	nonsignificant
11571	0.68	1.0	1.0	nonsignificant
11573	0.98	0.8036	1.0	nonsignificant
11574	21.39	1.0	1.0	nonsignificant
11577	27.02	1.0	1.0	nonsignificant
11583	1.21	1.0	1.0	nonsignificant
11584	0.99	0.9633	1.0	nonsignificant
11585	1.09	1.0	1.0	nonsignificant
11611	1.55	1.0	1.0	nonsignificant
11612	1.59	1.0	1.0	nonsignificant
11613	1.03	0.8885	1.0	nonsignificant
11614	8.17	1.0	1.0	nonsignificant
11616	1.02	0.8542	1.0	nonsignificant
11618	0.97	0.967	1.0	nonsignificant
11621	1.0	1.0	1.0	nonsignificant
11636	12.0	1.0	1.0	nonsignificant
11639	0.96	0.7933	1.0	nonsignificant
11648	10.67	1.0	1.0	nonsignificant
11660	50.0	1.0	1.0	nonsignificant
11674	50.0	1.0	1.0	nonsignificant
11680	0.97	0.8819	1.0	nonsignificant
11681	0.42	1.0	1.0	nonsignificant
11695	0.98	1.0	1.0	nonsignificant
11699	0.98	0.8297	1.0	nonsignificant
11704	0.79	1.0	1.0	nonsignificant
11710	0.99	1.0	1.0	nonsignificant
11711	0.94	1.0	1.0	nonsignificant
11739	8.47	1.0	1.0	nonsignificant
11746	1.33	1.0	1.0	nonsignificant
11750	0.0	1.0	1.0	nonsignificant
11759	1.25	1.0	1.0	nonsignificant
11762	0.98	0.9105	1.0	nonsignificant
11767	3.51	1.0	1.0	nonsignificant
11768	0.99	0.9407	1.0	nonsignificant
11787	1.0	0.9792	1.0	nonsignificant
11800	1.0	1.0	1.0	nonsignificant
11807	9.06	1.0	1.0	nonsignificant
11809	0.99	1.0	1.0	nonsignificant
11811	14.3	1.0	1.0	nonsignificant
11812	38.36	1.0	1.0	nonsignificant
11813	1.79	1.0	1.0	nonsignificant
11820	1.02	1.0	1.0	nonsignificant
11824	1.33	1.0	1.0	nonsignificant
11831	1.28	1.0	1.0	nonsignificant
11835	0.99	0.9367	1.0	nonsignificant
11838	0.92	0.8727	1.0	nonsignificant
11851	9.8	1.0	1.0	nonsignificant
11858	0.96	0.8608	1.0	nonsignificant
11867	0.43	1.0	1.0	nonsignificant
11872	0.64	1.0	1.0	nonsignificant
11882	2.39	1.0	1.0	nonsignificant
11886	0.99	1.0	1.0	nonsignificant
11910	1.07	0.8154	1.0	nonsignificant
11919	1.02	0.8235	1.0	nonsignificant
11920	16.84	1.0	1.0	nonsignificant
11923	11.42	1.0	1.0	nonsignificant
11925	1.01	0.9089	1.0	nonsignificant
11931	1.03	0.9149	1.0	nonsignificant
11935	3.46	1.0	1.0	nonsignificant
11973	0.85	1.0	1.0	nonsignificant
11981	1.01	0.9543	1.0	nonsignificant
11991	0.99	1.0	1.0	nonsignificant
11996	0.99	0.9265	1.0	nonsignificant
12006	1.12	0.877	1.0	nonsignificant
12018	0.87	1.0	1.0	nonsignificant
12021	0.08	1.0	1.0	nonsignificant
12025	1.07	0.8193	1.0	nonsignificant
12026	1.0	1.0	1.0	nonsignificant
12027	1.59	1.0	1.0	nonsignificant
12028	0.99	1.0	1.0	nonsignificant
12031	1.02	0.8936	1.0	nonsignificant
12033	1.14	0.9423	1.0	nonsignificant
12042	12.97	1.0	1.0	nonsignificant
12047	1.16	1.0	1.0	nonsignificant
12048	18.84	1.0	1.0	nonsignificant
12056	1.0	1.0	1.0	nonsignificant
12057	1.0	1.0	1.0	nonsignificant
12062	1.0	1.0	1.0	nonsignificant
12067	1.05	0.8524	1.0	nonsignificant
12071	10.12	1.0	1.0	nonsignificant
12072	0.99	0.9294	1.0	nonsignificant
12084	1.05	0.8165	1.0	nonsignificant
12099	0.89	0.8442	1.0	nonsignificant
12105	24.3	1.0	1.0	nonsignificant
12112	0.97	0.8656	1.0	nonsignificant
12118	2.42	1.0	1.0	nonsignificant
12121	0.93	1.0	1.0	nonsignificant
12127	1.06	1.0	1.0	nonsignificant
12129	1.99	1.0	1.0	nonsignificant
12134	1.02	0.8455	1.0	nonsignificant
12142	1.9	1.0	1.0	nonsignificant
12153	0.79	0.7924	1.0	nonsignificant
12155	0.99	1.0	1.0	nonsignificant
12161	1.07	1.0	1.0	nonsignificant
12169	1.01	0.9383	1.0	nonsignificant
12174	1.0	1.0	1.0	nonsignificant
12179	0.86	1.0	1.0	nonsignificant
12191	1.0	1.0	1.0	nonsignificant
12196	16.37	1.0	1.0	nonsignificant
12198	1.01	1.0	1.0	nonsignificant
12201	0.79	1.0	1.0	nonsignificant
12203	2.4	1.0	1.0	nonsignificant
12212	0.98	0.804	1.0	nonsignificant
12215	1.43	1.0	1.0	nonsignificant
12220	18.87	1.0	1.0	nonsignificant
12223	50.0	1.0	1.0	nonsignificant
12224	1.01	0.9635	1.0	nonsignificant
12225	1.0	1.0	1.0	nonsignificant
12241	0.99	1.0	1.0	nonsignificant
12244	1.7	1.0	1.0	nonsignificant
12255	0.99	1.0	1.0	nonsignificant
12265	0.99	1.0	1.0	nonsignificant
12270	2.51	0.8497	1.0	nonsignificant
12292	1.03	1.0	1.0	nonsignificant
12299	0.98	0.7908	1.0	nonsignificant
12315	0.76	1.0	1.0	nonsignificant
12321	0.98	0.8556	1.0	nonsignificant
12323	1.92	1.0	1.0	nonsignificant
12332	1.02	0.9431	1.0	nonsignificant
12334	1.04	0.9629	1.0	nonsignificant
12349	2.05	1.0	1.0	nonsignificant
12360	1.05	0.8271	1.0	nonsignificant
12374	9.92	1.0	1.0	nonsignificant
12380	0.99	1.0	1.0	nonsignificant
12381	1.07	1.0	1.0	nonsignificant
12384	1.06	0.823	1.0	nonsignificant
12386	1.33	1.0	1.0	nonsignificant
12389	0.97	1.0	1.0	nonsignificant
12391	0.96	1.0	1.0	nonsignificant
12392	1.04	0.8165	1.0	nonsignificant
12395	0.93	1.0	1.0	nonsignificant
12399	0.97	0.8666	1.0	nonsignificant
12400	2.45	1.0	1.0	nonsignificant
12406	1.03	0.7939	1.0	nonsignificant
12410	1.0	1.0	1.0	nonsignificant
12417	1.01	0.9282	1.0	nonsignificant
12429	0.96	1.0	1.0	nonsignificant
12431	1.03	0.8142	1.0	nonsignificant
12438	8.95	1.0	1.0	nonsignificant
12439	1.0	1.0	1.0	nonsignificant
12445	1.04	0.813	1.0	nonsignificant
12451	1.09	0.8304	1.0	nonsignificant
12453	1.02	0.9461	1.0	nonsignificant
12466	1.04	1.0	1.0	nonsignificant
12473	1.03	0.868	1.0	nonsignificant
12495	0.99	1.0	1.0	nonsignificant
12499	1.52	1.0	1.0	nonsignificant
12500	1.02	1.0	1.0	nonsignificant
12502	1.03	0.8772	1.0	nonsignificant
12506	3.22	1.0	1.0	nonsignificant
12507	0.76	1.0	1.0	nonsignificant
12511	0.99	1.0	1.0	nonsignificant
12518	1.03	0.8713	1.0	nonsignificant
12522	1.01	0.9658	1.0	nonsignificant
12523	0.97	0.8592	1.0	nonsignificant
12526	0.83	1.0	1.0	nonsignificant
12532	11.91	1.0	1.0	nonsignificant
12533	1.08	0.8252	1.0	nonsignificant
12534	1.03	0.907	1.0	nonsignificant
12541	25.75	1.0	1.0	nonsignificant
12542	1.02	0.9146	1.0	nonsignificant
12544	8.0	1.0	1.0	nonsignificant
12545	0.99	0.942	1.0	nonsignificant
12548	0.96	1.0	1.0	nonsignificant
12553	1.02	0.9188	1.0	nonsignificant
12558	4.81	1.0	1.0	nonsignificant
12560	1.02	0.926	1.0	nonsignificant
